Test ID,Test Suite,Test Case Name,Execution Time (ms),Status
APP-0334,MobileUIAutomator,Profile_EditDetails_iteration_334,2904,PASSED
APP-0335,MobileUIAutomator,DonorList_ScrollPerformance_iteration_335,7060,PASSED
APP-0336,MobileUIAutomator,DonorList_ScrollPerformance_iteration_336,4229,PASSED
APP-0337,MobileUIAutomator,DonorList_ScrollPerformance_iteration_337,3538,PASSED
APP-0338,MobileUIAutomator,PushNotification_Receive_iteration_338,2158,PASSED
APP-0339,MobileUIAutomator,Navigation_BottomBar_iteration_339,2406,PASSED
APP-0340,MobileUIAutomator,AppLaunch_SplashScreen_iteration_340,3523,PASSED
APP-0341,MobileUIAutomator,Login_ScreenRender_iteration_341,4311,PASSED
APP-0342,MobileUIAutomator,Profile_EditDetails_iteration_342,3024,PASSED
APP-0343,MobileUIAutomator,DonorList_ScrollPerformance_iteration_343,7956,PASSED
APP-0344,MobileUIAutomator,AppLaunch_SplashScreen_iteration_344,3907,PASSED
APP-0345,MobileUIAutomator,Login_ScreenRender_iteration_345,3234,PASSED
APP-0346,MobileUIAutomator,AppLaunch_SplashScreen_iteration_346,6043,PASSED
APP-0347,MobileUIAutomator,Map_LoadNearbyDonors_iteration_347,4800,PASSED
APP-0348,MobileUIAutomator,EmergencyForm_Validation_iteration_348,4552,PASSED
APP-0349,MobileUIAutomator,DonorList_ScrollPerformance_iteration_349,5042,PASSED
APP-0350,MobileUIAutomator,DonorList_ScrollPerformance_iteration_350,7709,PASSED
APP-0351,MobileUIAutomator,AppLaunch_SplashScreen_iteration_351,4705,PASSED
APP-0352,MobileUIAutomator,Login_ScreenRender_iteration_352,3196,PASSED
APP-0353,MobileUIAutomator,AppLaunch_SplashScreen_iteration_353,4183,PASSED
APP-0354,MobileUIAutomator,EmergencyForm_Validation_iteration_354,2584,PASSED
APP-0355,MobileUIAutomator,DonorList_ScrollPerformance_iteration_355,3487,PASSED
APP-0356,MobileUIAutomator,Map_LoadNearbyDonors_iteration_356,4048,PASSED
APP-0357,MobileUIAutomator,EmergencyForm_Validation_iteration_357,2103,PASSED
APP-0358,MobileUIAutomator,Login_ScreenRender_iteration_358,7854,PASSED
APP-0359,MobileUIAutomator,Map_LoadNearbyDonors_iteration_359,5152,PASSED
APP-0360,MobileUIAutomator,DonorList_ScrollPerformance_iteration_360,4024,PASSED
APP-0361,MobileUIAutomator,AppLaunch_SplashScreen_iteration_361,3631,PASSED
APP-0362,MobileUIAutomator,DonorList_ScrollPerformance_iteration_362,2769,PASSED
APP-0363,MobileUIAutomator,Map_LoadNearbyDonors_iteration_363,5873,PASSED
APP-0364,MobileUIAutomator,EmergencyForm_Validation_iteration_364,7582,PASSED
APP-0365,MobileUIAutomator,Profile_EditDetails_iteration_365,4646,PASSED
APP-0366,MobileUIAutomator,Navigation_BottomBar_iteration_366,7154,PASSED
APP-0367,MobileUIAutomator,AppLaunch_SplashScreen_iteration_367,6502,PASSED
APP-0368,MobileUIAutomator,Login_ScreenRender_iteration_368,4075,PASSED
APP-0369,MobileUIAutomator,DonorList_ScrollPerformance_iteration_369,7230,PASSED
APP-0370,MobileUIAutomator,Profile_EditDetails_iteration_370,3627,PASSED
APP-0371,MobileUIAutomator,PushNotification_Receive_iteration_371,2426,PASSED
APP-0372,MobileUIAutomator,Map_LoadNearbyDonors_iteration_372,2925,PASSED
APP-0373,MobileUIAutomator,Map_LoadNearbyDonors_iteration_373,7184,PASSED
APP-0374,MobileUIAutomator,EmergencyForm_Validation_iteration_374,4658,PASSED
APP-0375,MobileUIAutomator,AppLaunch_SplashScreen_iteration_375,3371,PASSED
APP-0376,MobileUIAutomator,Profile_EditDetails_iteration_376,6789,PASSED
APP-0377,MobileUIAutomator,Login_ScreenRender_iteration_377,5242,PASSED
APP-0378,MobileUIAutomator,Map_LoadNearbyDonors_iteration_378,2073,PASSED
APP-0379,MobileUIAutomator,AppLaunch_SplashScreen_iteration_379,6760,PASSED
APP-0380,MobileUIAutomator,DonorList_ScrollPerformance_iteration_380,7639,PASSED
APP-0381,MobileUIAutomator,Navigation_BottomBar_iteration_381,5042,PASSED
APP-0382,MobileUIAutomator,Login_ScreenRender_iteration_382,4037,PASSED
APP-0383,MobileUIAutomator,Navigation_BottomBar_iteration_383,6095,PASSED
APP-0384,MobileUIAutomator,Login_ScreenRender_iteration_384,7619,PASSED
APP-0385,MobileUIAutomator,PushNotification_Receive_iteration_385,7121,PASSED
APP-0386,MobileUIAutomator,AppLaunch_SplashScreen_iteration_386,2489,PASSED
APP-0387,MobileUIAutomator,PushNotification_Receive_iteration_387,7280,PASSED
APP-0388,MobileUIAutomator,Navigation_BottomBar_iteration_388,7745,PASSED
APP-0389,MobileUIAutomator,Login_ScreenRender_iteration_389,3030,PASSED
APP-0390,MobileUIAutomator,DonorList_ScrollPerformance_iteration_390,3906,PASSED
APP-0391,MobileUIAutomator,PushNotification_Receive_iteration_391,6574,PASSED
APP-0392,MobileUIAutomator,PushNotification_Receive_iteration_392,5593,PASSED
APP-0393,MobileUIAutomator,Map_LoadNearbyDonors_iteration_393,2174,PASSED
APP-0394,MobileUIAutomator,EmergencyForm_Validation_iteration_394,4934,PASSED
APP-0395,MobileUIAutomator,Navigation_BottomBar_iteration_395,4053,PASSED
APP-0396,MobileUIAutomator,AppLaunch_SplashScreen_iteration_396,5975,PASSED
APP-0397,MobileUIAutomator,DonorList_ScrollPerformance_iteration_397,6579,PASSED
APP-0398,MobileUIAutomator,Profile_EditDetails_iteration_398,6446,PASSED
APP-0399,MobileUIAutomator,DonorList_ScrollPerformance_iteration_399,3554,PASSED
APP-0400,MobileUIAutomator,Navigation_BottomBar_iteration_400,6453,PASSED
APP-0401,MobileUIAutomator,PushNotification_Receive_iteration_401,4651,PASSED
APP-0402,MobileUIAutomator,DonorList_ScrollPerformance_iteration_402,4255,PASSED
APP-0403,MobileUIAutomator,Navigation_BottomBar_iteration_403,2564,PASSED
APP-0404,MobileUIAutomator,Navigation_BottomBar_iteration_404,5681,PASSED
APP-0405,MobileUIAutomator,Profile_EditDetails_iteration_405,4157,PASSED
APP-0406,MobileUIAutomator,PushNotification_Receive_iteration_406,5719,PASSED
APP-0407,MobileUIAutomator,AppLaunch_SplashScreen_iteration_407,7226,PASSED
APP-0408,MobileUIAutomator,EmergencyForm_Validation_iteration_408,3519,PASSED
APP-0409,MobileUIAutomator,AppLaunch_SplashScreen_iteration_409,7076,PASSED
APP-0410,MobileUIAutomator,PushNotification_Receive_iteration_410,7080,PASSED
APP-0411,MobileUIAutomator,Map_LoadNearbyDonors_iteration_411,4627,PASSED
APP-0412,MobileUIAutomator,Login_ScreenRender_iteration_412,7392,PASSED
APP-0413,MobileUIAutomator,EmergencyForm_Validation_iteration_413,3555,PASSED
APP-0414,MobileUIAutomator,DonorList_ScrollPerformance_iteration_414,6517,PASSED
APP-0415,MobileUIAutomator,Navigation_BottomBar_iteration_415,7022,PASSED
APP-0416,MobileUIAutomator,Profile_EditDetails_iteration_416,4642,PASSED
APP-0417,MobileUIAutomator,EmergencyForm_Validation_iteration_417,7250,PASSED
APP-0418,MobileUIAutomator,PushNotification_Receive_iteration_418,2904,PASSED
APP-0419,MobileUIAutomator,Login_ScreenRender_iteration_419,6286,PASSED
APP-0420,MobileUIAutomator,Login_ScreenRender_iteration_420,2358,PASSED
APP-0421,MobileUIAutomator,Navigation_BottomBar_iteration_421,3463,PASSED
APP-0422,MobileUIAutomator,AppLaunch_SplashScreen_iteration_422,3655,PASSED
APP-0423,MobileUIAutomator,Login_ScreenRender_iteration_423,5976,PASSED
APP-0424,MobileUIAutomator,Map_LoadNearbyDonors_iteration_424,2808,PASSED
APP-0425,MobileUIAutomator,AppLaunch_SplashScreen_iteration_425,6677,PASSED
APP-0426,MobileUIAutomator,EmergencyForm_Validation_iteration_426,7389,PASSED
APP-0427,MobileUIAutomator,DonorList_ScrollPerformance_iteration_427,6307,PASSED
APP-0428,MobileUIAutomator,Profile_EditDetails_iteration_428,2402,PASSED
APP-0429,MobileUIAutomator,PushNotification_Receive_iteration_429,3808,PASSED
APP-0430,MobileUIAutomator,Login_ScreenRender_iteration_430,2107,PASSED
APP-0431,MobileUIAutomator,Map_LoadNearbyDonors_iteration_431,7371,PASSED
APP-0432,MobileUIAutomator,DonorList_ScrollPerformance_iteration_432,2655,PASSED
APP-0433,MobileUIAutomator,DonorList_ScrollPerformance_iteration_433,7234,PASSED
APP-0434,MobileUIAutomator,AppLaunch_SplashScreen_iteration_434,4956,PASSED
APP-0435,MobileUIAutomator,EmergencyForm_Validation_iteration_435,5023,PASSED
APP-0436,MobileUIAutomator,AppLaunch_SplashScreen_iteration_436,7053,PASSED
APP-0437,MobileUIAutomator,Profile_EditDetails_iteration_437,6333,PASSED
APP-0438,MobileUIAutomator,AppLaunch_SplashScreen_iteration_438,2576,PASSED
APP-0439,MobileUIAutomator,Profile_EditDetails_iteration_439,2638,PASSED
APP-0440,MobileUIAutomator,Map_LoadNearbyDonors_iteration_440,6255,PASSED
APP-0441,MobileUIAutomator,Login_ScreenRender_iteration_441,2829,PASSED
APP-0442,MobileUIAutomator,Map_LoadNearbyDonors_iteration_442,6355,PASSED
APP-0443,MobileUIAutomator,EmergencyForm_Validation_iteration_443,3552,PASSED
APP-0444,MobileUIAutomator,Map_LoadNearbyDonors_iteration_444,6310,PASSED
APP-0445,MobileUIAutomator,Map_LoadNearbyDonors_iteration_445,6669,PASSED
APP-0446,MobileUIAutomator,Navigation_BottomBar_iteration_446,6574,PASSED
APP-0447,MobileUIAutomator,EmergencyForm_Validation_iteration_447,2864,PASSED
APP-0448,MobileUIAutomator,PushNotification_Receive_iteration_448,7525,PASSED
APP-0449,MobileUIAutomator,DonorList_ScrollPerformance_iteration_449,7755,PASSED
APP-0450,MobileUIAutomator,EmergencyForm_Validation_iteration_450,2852,PASSED
APP-0451,MobileUIAutomator,Navigation_BottomBar_iteration_451,3477,PASSED
APP-0452,MobileUIAutomator,EmergencyForm_Validation_iteration_452,6134,PASSED
APP-0453,MobileUIAutomator,PushNotification_Receive_iteration_453,7386,PASSED
APP-0454,MobileUIAutomator,Navigation_BottomBar_iteration_454,6373,PASSED
APP-0455,MobileUIAutomator,DonorList_ScrollPerformance_iteration_455,4886,PASSED
APP-0456,MobileUIAutomator,PushNotification_Receive_iteration_456,6506,PASSED
APP-0457,MobileUIAutomator,PushNotification_Receive_iteration_457,5045,PASSED
APP-0458,MobileUIAutomator,EmergencyForm_Validation_iteration_458,7187,PASSED
APP-0459,MobileUIAutomator,EmergencyForm_Validation_iteration_459,7946,PASSED
APP-0460,MobileUIAutomator,PushNotification_Receive_iteration_460,6984,PASSED
APP-0461,MobileUIAutomator,Map_LoadNearbyDonors_iteration_461,6613,PASSED
APP-0462,MobileUIAutomator,Map_LoadNearbyDonors_iteration_462,5072,PASSED
APP-0463,MobileUIAutomator,Profile_EditDetails_iteration_463,4949,PASSED
APP-0464,MobileUIAutomator,DonorList_ScrollPerformance_iteration_464,5665,PASSED
APP-0465,MobileUIAutomator,EmergencyForm_Validation_iteration_465,2001,PASSED
APP-0466,MobileUIAutomator,AppLaunch_SplashScreen_iteration_466,4330,PASSED
APP-0467,MobileUIAutomator,AppLaunch_SplashScreen_iteration_467,6240,PASSED
APP-0468,MobileUIAutomator,Navigation_BottomBar_iteration_468,4472,PASSED
APP-0469,MobileUIAutomator,AppLaunch_SplashScreen_iteration_469,4460,PASSED
APP-0470,MobileUIAutomator,Map_LoadNearbyDonors_iteration_470,3759,PASSED
APP-0471,MobileUIAutomator,PushNotification_Receive_iteration_471,2177,PASSED
APP-0472,MobileUIAutomator,Profile_EditDetails_iteration_472,6535,PASSED
APP-0473,MobileUIAutomator,Navigation_BottomBar_iteration_473,2772,PASSED
APP-0474,MobileUIAutomator,AppLaunch_SplashScreen_iteration_474,5771,PASSED
APP-0475,MobileUIAutomator,PushNotification_Receive_iteration_475,3278,PASSED
APP-0476,MobileUIAutomator,Navigation_BottomBar_iteration_476,4170,PASSED
APP-0477,MobileUIAutomator,PushNotification_Receive_iteration_477,6769,PASSED
APP-0478,MobileUIAutomator,Map_LoadNearbyDonors_iteration_478,3908,PASSED
APP-0479,MobileUIAutomator,Profile_EditDetails_iteration_479,4460,PASSED
APP-0480,MobileUIAutomator,Login_ScreenRender_iteration_480,6673,PASSED
APP-0481,MobileUIAutomator,EmergencyForm_Validation_iteration_481,6661,PASSED
APP-0482,MobileUIAutomator,Map_LoadNearbyDonors_iteration_482,2632,PASSED
APP-0483,MobileUIAutomator,PushNotification_Receive_iteration_483,5952,PASSED
APP-0484,MobileUIAutomator,Navigation_BottomBar_iteration_484,5999,PASSED
APP-0485,MobileUIAutomator,Login_ScreenRender_iteration_485,6876,PASSED
APP-0486,MobileUIAutomator,Profile_EditDetails_iteration_486,2306,PASSED
APP-0487,MobileUIAutomator,EmergencyForm_Validation_iteration_487,2642,PASSED
APP-0488,MobileUIAutomator,AppLaunch_SplashScreen_iteration_488,4739,PASSED
APP-0489,MobileUIAutomator,PushNotification_Receive_iteration_489,5557,PASSED
APP-0490,MobileUIAutomator,EmergencyForm_Validation_iteration_490,2987,PASSED
APP-0491,MobileUIAutomator,Map_LoadNearbyDonors_iteration_491,7347,PASSED
APP-0492,MobileUIAutomator,AppLaunch_SplashScreen_iteration_492,7192,PASSED
APP-0493,MobileUIAutomator,EmergencyForm_Validation_iteration_493,2443,PASSED
APP-0494,MobileUIAutomator,Profile_EditDetails_iteration_494,6295,PASSED
APP-0495,MobileUIAutomator,AppLaunch_SplashScreen_iteration_495,4615,PASSED
APP-0496,MobileUIAutomator,Navigation_BottomBar_iteration_496,4677,PASSED
APP-0497,MobileUIAutomator,Map_LoadNearbyDonors_iteration_497,3254,PASSED
APP-0498,MobileUIAutomator,AppLaunch_SplashScreen_iteration_498,7518,PASSED
APP-0499,MobileUIAutomator,EmergencyForm_Validation_iteration_499,5650,PASSED
APP-0500,MobileUIAutomator,Login_ScreenRender_iteration_500,3819,PASSED
APP-0501,MobileUIAutomator,EmergencyForm_Validation_iteration_501,4373,PASSED
APP-0502,MobileUIAutomator,EmergencyForm_Validation_iteration_502,3212,PASSED
APP-0503,MobileUIAutomator,Navigation_BottomBar_iteration_503,4753,PASSED
APP-0504,MobileUIAutomator,Login_ScreenRender_iteration_504,5898,PASSED
APP-0505,MobileUIAutomator,AppLaunch_SplashScreen_iteration_505,6490,PASSED
APP-0506,MobileUIAutomator,EmergencyForm_Validation_iteration_506,4150,PASSED
APP-0507,MobileUIAutomator,Login_ScreenRender_iteration_507,5264,PASSED
APP-0508,MobileUIAutomator,EmergencyForm_Validation_iteration_508,7716,PASSED
APP-0509,MobileUIAutomator,Navigation_BottomBar_iteration_509,3104,PASSED
APP-0510,MobileUIAutomator,DonorList_ScrollPerformance_iteration_510,6581,PASSED
APP-0511,MobileUIAutomator,Map_LoadNearbyDonors_iteration_511,5996,PASSED
APP-0512,MobileUIAutomator,EmergencyForm_Validation_iteration_512,7343,PASSED
APP-0513,MobileUIAutomator,Map_LoadNearbyDonors_iteration_513,6597,PASSED
APP-0514,MobileUIAutomator,Map_LoadNearbyDonors_iteration_514,3985,PASSED
APP-0515,MobileUIAutomator,Login_ScreenRender_iteration_515,4181,PASSED
APP-0516,MobileUIAutomator,EmergencyForm_Validation_iteration_516,4649,PASSED
APP-0517,MobileUIAutomator,Login_ScreenRender_iteration_517,2921,PASSED
APP-0518,MobileUIAutomator,EmergencyForm_Validation_iteration_518,5469,PASSED
APP-0519,MobileUIAutomator,PushNotification_Receive_iteration_519,4853,PASSED
APP-0520,MobileUIAutomator,Map_LoadNearbyDonors_iteration_520,4627,PASSED
APP-0521,MobileUIAutomator,PushNotification_Receive_iteration_521,6865,PASSED
APP-0522,MobileUIAutomator,AppLaunch_SplashScreen_iteration_522,4497,PASSED
APP-0523,MobileUIAutomator,Navigation_BottomBar_iteration_523,4864,PASSED
APP-0524,MobileUIAutomator,DonorList_ScrollPerformance_iteration_524,7105,PASSED
APP-0525,MobileUIAutomator,Navigation_BottomBar_iteration_525,5608,PASSED
APP-0526,MobileUIAutomator,AppLaunch_SplashScreen_iteration_526,3912,PASSED
APP-0527,MobileUIAutomator,Map_LoadNearbyDonors_iteration_527,7614,PASSED
APP-0528,MobileUIAutomator,PushNotification_Receive_iteration_528,3277,PASSED
APP-0529,MobileUIAutomator,Login_ScreenRender_iteration_529,2920,PASSED
APP-0530,MobileUIAutomator,AppLaunch_SplashScreen_iteration_530,3991,PASSED
APP-0531,MobileUIAutomator,Navigation_BottomBar_iteration_531,4356,PASSED
APP-0532,MobileUIAutomator,AppLaunch_SplashScreen_iteration_532,4812,PASSED
APP-0533,MobileUIAutomator,Login_ScreenRender_iteration_533,4499,PASSED
APP-0534,MobileUIAutomator,DonorList_ScrollPerformance_iteration_534,5859,PASSED
APP-0535,MobileUIAutomator,AppLaunch_SplashScreen_iteration_535,4718,PASSED
APP-0536,MobileUIAutomator,Map_LoadNearbyDonors_iteration_536,6407,PASSED
APP-0537,MobileUIAutomator,Map_LoadNearbyDonors_iteration_537,3669,PASSED
APP-0538,MobileUIAutomator,Profile_EditDetails_iteration_538,6495,PASSED
APP-0539,MobileUIAutomator,DonorList_ScrollPerformance_iteration_539,7103,PASSED
APP-0540,MobileUIAutomator,Navigation_BottomBar_iteration_540,7694,PASSED
APP-0541,MobileUIAutomator,AppLaunch_SplashScreen_iteration_541,5085,PASSED
APP-0542,MobileUIAutomator,AppLaunch_SplashScreen_iteration_542,4092,PASSED
APP-0543,MobileUIAutomator,Navigation_BottomBar_iteration_543,2492,PASSED
APP-0544,MobileUIAutomator,Profile_EditDetails_iteration_544,3644,PASSED
APP-0545,MobileUIAutomator,Profile_EditDetails_iteration_545,2434,PASSED
APP-0546,MobileUIAutomator,DonorList_ScrollPerformance_iteration_546,7363,PASSED
APP-0547,MobileUIAutomator,AppLaunch_SplashScreen_iteration_547,2545,PASSED
APP-0548,MobileUIAutomator,EmergencyForm_Validation_iteration_548,7409,PASSED
APP-0549,MobileUIAutomator,Profile_EditDetails_iteration_549,7431,PASSED
APP-0550,MobileUIAutomator,PushNotification_Receive_iteration_550,2883,PASSED
APP-0551,MobileUIAutomator,AppLaunch_SplashScreen_iteration_551,4396,PASSED
APP-0552,MobileUIAutomator,EmergencyForm_Validation_iteration_552,3893,PASSED
APP-0553,MobileUIAutomator,EmergencyForm_Validation_iteration_553,6165,PASSED
APP-0554,MobileUIAutomator,Login_ScreenRender_iteration_554,4584,PASSED
APP-0555,MobileUIAutomator,DonorList_ScrollPerformance_iteration_555,6891,PASSED
APP-0556,MobileUIAutomator,Login_ScreenRender_iteration_556,3527,PASSED
APP-0557,MobileUIAutomator,Map_LoadNearbyDonors_iteration_557,6101,PASSED
APP-0558,MobileUIAutomator,DonorList_ScrollPerformance_iteration_558,6593,PASSED
APP-0559,MobileUIAutomator,AppLaunch_SplashScreen_iteration_559,2325,PASSED
APP-0560,MobileUIAutomator,Map_LoadNearbyDonors_iteration_560,6336,PASSED
APP-0561,MobileUIAutomator,Profile_EditDetails_iteration_561,4732,PASSED
APP-0562,MobileUIAutomator,DonorList_ScrollPerformance_iteration_562,5222,PASSED
APP-0563,MobileUIAutomator,Navigation_BottomBar_iteration_563,2150,PASSED
APP-0564,MobileUIAutomator,PushNotification_Receive_iteration_564,7605,PASSED
APP-0565,MobileUIAutomator,PushNotification_Receive_iteration_565,4911,PASSED
APP-0566,MobileUIAutomator,Profile_EditDetails_iteration_566,3934,PASSED
APP-0567,MobileUIAutomator,Profile_EditDetails_iteration_567,2507,PASSED
APP-0568,MobileUIAutomator,Profile_EditDetails_iteration_568,5171,PASSED
APP-0569,MobileUIAutomator,AppLaunch_SplashScreen_iteration_569,6546,PASSED
APP-0570,MobileUIAutomator,Profile_EditDetails_iteration_570,3847,PASSED
APP-0571,MobileUIAutomator,Navigation_BottomBar_iteration_571,4799,PASSED
APP-0572,MobileUIAutomator,EmergencyForm_Validation_iteration_572,7381,PASSED
APP-0573,MobileUIAutomator,Navigation_BottomBar_iteration_573,2719,PASSED
APP-0574,MobileUIAutomator,EmergencyForm_Validation_iteration_574,6265,PASSED
APP-0575,MobileUIAutomator,Map_LoadNearbyDonors_iteration_575,5418,PASSED
APP-0576,MobileUIAutomator,Map_LoadNearbyDonors_iteration_576,6693,PASSED
APP-0577,MobileUIAutomator,Navigation_BottomBar_iteration_577,5493,PASSED
APP-0578,MobileUIAutomator,Profile_EditDetails_iteration_578,6959,PASSED
APP-0579,MobileUIAutomator,PushNotification_Receive_iteration_579,5679,PASSED
APP-0580,MobileUIAutomator,Navigation_BottomBar_iteration_580,3693,PASSED
APP-0581,MobileUIAutomator,Navigation_BottomBar_iteration_581,6759,PASSED
APP-0582,MobileUIAutomator,Map_LoadNearbyDonors_iteration_582,3131,PASSED
APP-0583,MobileUIAutomator,Profile_EditDetails_iteration_583,7640,PASSED
APP-0584,MobileUIAutomator,Navigation_BottomBar_iteration_584,5523,PASSED
APP-0585,MobileUIAutomator,Navigation_BottomBar_iteration_585,7375,PASSED
APP-0586,MobileUIAutomator,Navigation_BottomBar_iteration_586,4600,PASSED
APP-0587,MobileUIAutomator,Login_ScreenRender_iteration_587,6565,PASSED
APP-0588,MobileUIAutomator,Login_ScreenRender_iteration_588,3508,PASSED
APP-0589,MobileUIAutomator,PushNotification_Receive_iteration_589,3192,PASSED
APP-0590,MobileUIAutomator,AppLaunch_SplashScreen_iteration_590,4610,PASSED
APP-0591,MobileUIAutomator,EmergencyForm_Validation_iteration_591,5368,PASSED
APP-0592,MobileUIAutomator,Profile_EditDetails_iteration_592,5629,PASSED
APP-0593,MobileUIAutomator,Profile_EditDetails_iteration_593,3244,PASSED
APP-0594,MobileUIAutomator,Map_LoadNearbyDonors_iteration_594,2874,PASSED
APP-0595,MobileUIAutomator,Navigation_BottomBar_iteration_595,3513,PASSED
APP-0596,MobileUIAutomator,AppLaunch_SplashScreen_iteration_596,7013,PASSED
APP-0597,MobileUIAutomator,Profile_EditDetails_iteration_597,6961,PASSED
APP-0598,MobileUIAutomator,Map_LoadNearbyDonors_iteration_598,6885,PASSED
APP-0599,MobileUIAutomator,Map_LoadNearbyDonors_iteration_599,3891,PASSED
APP-0600,MobileUIAutomator,AppLaunch_SplashScreen_iteration_600,4943,PASSED
APP-0601,MobileUIAutomator,Login_ScreenRender_iteration_601,7637,PASSED
APP-0602,MobileUIAutomator,DonorList_ScrollPerformance_iteration_602,3098,PASSED
APP-0603,MobileUIAutomator,DonorList_ScrollPerformance_iteration_603,7832,PASSED
APP-0604,MobileUIAutomator,PushNotification_Receive_iteration_604,3507,PASSED
APP-0605,MobileUIAutomator,EmergencyForm_Validation_iteration_605,6025,PASSED
APP-0606,MobileUIAutomator,DonorList_ScrollPerformance_iteration_606,3126,PASSED
APP-0607,MobileUIAutomator,Navigation_BottomBar_iteration_607,3583,PASSED
APP-0608,MobileUIAutomator,Map_LoadNearbyDonors_iteration_608,2264,PASSED
APP-0609,MobileUIAutomator,EmergencyForm_Validation_iteration_609,2122,PASSED
APP-0610,MobileUIAutomator,Profile_EditDetails_iteration_610,5383,PASSED
APP-0611,MobileUIAutomator,Map_LoadNearbyDonors_iteration_611,7499,PASSED
APP-0612,MobileUIAutomator,Map_LoadNearbyDonors_iteration_612,3675,PASSED
APP-0613,MobileUIAutomator,Login_ScreenRender_iteration_613,3450,PASSED
APP-0614,MobileUIAutomator,DonorList_ScrollPerformance_iteration_614,7054,PASSED
APP-0615,MobileUIAutomator,DonorList_ScrollPerformance_iteration_615,7634,PASSED
APP-0616,MobileUIAutomator,PushNotification_Receive_iteration_616,5748,PASSED
APP-0617,MobileUIAutomator,Map_LoadNearbyDonors_iteration_617,5502,PASSED
APP-0618,MobileUIAutomator,EmergencyForm_Validation_iteration_618,2342,PASSED
APP-0619,MobileUIAutomator,EmergencyForm_Validation_iteration_619,7899,PASSED
APP-0620,MobileUIAutomator,PushNotification_Receive_iteration_620,5228,PASSED
APP-0621,MobileUIAutomator,AppLaunch_SplashScreen_iteration_621,6265,PASSED
APP-0622,MobileUIAutomator,Login_ScreenRender_iteration_622,5699,PASSED
APP-0623,MobileUIAutomator,DonorList_ScrollPerformance_iteration_623,2347,PASSED
APP-0624,MobileUIAutomator,Map_LoadNearbyDonors_iteration_624,6249,PASSED
APP-0625,MobileUIAutomator,EmergencyForm_Validation_iteration_625,2321,PASSED
APP-0626,MobileUIAutomator,EmergencyForm_Validation_iteration_626,6228,PASSED
APP-0627,MobileUIAutomator,AppLaunch_SplashScreen_iteration_627,3555,PASSED
APP-0628,MobileUIAutomator,Profile_EditDetails_iteration_628,5600,PASSED
APP-0629,MobileUIAutomator,EmergencyForm_Validation_iteration_629,4494,PASSED
APP-0630,MobileUIAutomator,Profile_EditDetails_iteration_630,5779,PASSED
APP-0631,MobileUIAutomator,Navigation_BottomBar_iteration_631,5460,PASSED
APP-0632,MobileUIAutomator,Profile_EditDetails_iteration_632,7022,PASSED
APP-0633,MobileUIAutomator,AppLaunch_SplashScreen_iteration_633,7652,PASSED
APP-0634,MobileUIAutomator,Navigation_BottomBar_iteration_634,5797,PASSED
APP-0635,MobileUIAutomator,DonorList_ScrollPerformance_iteration_635,2740,PASSED
APP-0636,MobileUIAutomator,Login_ScreenRender_iteration_636,3472,PASSED
APP-0637,MobileUIAutomator,Navigation_BottomBar_iteration_637,5220,PASSED
APP-0638,MobileUIAutomator,EmergencyForm_Validation_iteration_638,4649,PASSED
APP-0639,MobileUIAutomator,DonorList_ScrollPerformance_iteration_639,2204,PASSED
APP-0640,MobileUIAutomator,Navigation_BottomBar_iteration_640,5716,PASSED
APP-0641,MobileUIAutomator,Map_LoadNearbyDonors_iteration_641,5724,PASSED
APP-0642,MobileUIAutomator,Login_ScreenRender_iteration_642,4048,PASSED
APP-0643,MobileUIAutomator,PushNotification_Receive_iteration_643,7666,PASSED
APP-0644,MobileUIAutomator,Navigation_BottomBar_iteration_644,7884,PASSED
APP-0645,MobileUIAutomator,Login_ScreenRender_iteration_645,2747,PASSED
APP-0646,MobileUIAutomator,Login_ScreenRender_iteration_646,7785,PASSED
APP-0647,MobileUIAutomator,DonorList_ScrollPerformance_iteration_647,7194,PASSED
APP-0648,MobileUIAutomator,PushNotification_Receive_iteration_648,2698,PASSED
APP-0649,MobileUIAutomator,EmergencyForm_Validation_iteration_649,7954,PASSED
APP-0650,MobileUIAutomator,Navigation_BottomBar_iteration_650,5102,PASSED
APP-0651,MobileUIAutomator,EmergencyForm_Validation_iteration_651,2359,PASSED
APP-0652,MobileUIAutomator,Navigation_BottomBar_iteration_652,4745,PASSED
APP-0653,MobileUIAutomator,Navigation_BottomBar_iteration_653,3328,PASSED
APP-0654,MobileUIAutomator,Navigation_BottomBar_iteration_654,3465,PASSED
APP-0655,MobileUIAutomator,AppLaunch_SplashScreen_iteration_655,5437,PASSED
APP-0656,MobileUIAutomator,Profile_EditDetails_iteration_656,4535,PASSED
APP-0657,MobileUIAutomator,DonorList_ScrollPerformance_iteration_657,4365,PASSED
APP-0658,MobileUIAutomator,Navigation_BottomBar_iteration_658,2963,PASSED
APP-0659,MobileUIAutomator,Navigation_BottomBar_iteration_659,3661,PASSED
APP-0660,MobileUIAutomator,AppLaunch_SplashScreen_iteration_660,7100,PASSED
APP-0661,MobileUIAutomator,Profile_EditDetails_iteration_661,2100,PASSED
APP-0662,MobileUIAutomator,DonorList_ScrollPerformance_iteration_662,6076,PASSED
APP-0663,MobileUIAutomator,DonorList_ScrollPerformance_iteration_663,6452,PASSED
APP-0664,MobileUIAutomator,AppLaunch_SplashScreen_iteration_664,6980,PASSED
APP-0665,MobileUIAutomator,DonorList_ScrollPerformance_iteration_665,3948,PASSED
